dish_id,dish_name,ingredients,instructions,tips,usage,cooking_time,servings,difficulty,image_url,url
192,Thịt Bê Xào Lăn,"Tàu hủ ky lá chiên: 10g, Bột cà ri: 1M, Lá húng quế: 20g, Đậu phộng rang: 3M","Chiên một ít lá húng quế với dầu. Ướp thịt bê với 1m Hạt nêm Aji-ngon® HEO, 1/2m đường, 1M bột cà ri, 1M Xốt Mayonnaise Aji-mayo® Vị Nguyên Bản, 1M hành tỏi băm. Bắc chảo cho 2M dầu cho sả và 1 nửa ớt + thịt bê vào xào nhanh lửa to. Cho nấm đông cô vào xào tiếp. Cho 2 chén nước gião dừa vào xăm xắp. Nêm gia vị: 2m Hạt nêm Aji-ngon® HEO, 1/2m đường và 1M Xốt Mayonnaise Aji-mayo® Vị Nguyên Bản, nấu 2 phút. Cuối cùng cho 2/3 chén nước cốt dừa, mộc nhĩ, hành tây, bún tàu và phần ớt còn lại vào nấu sôi. Tắt lửa.",✅ Xào thịt bê nhanh với lửa to.,"Múc thịt ra dĩa, bày đậu phộng rang, lá húng quế (cả tươi và đã chiên), tàu hủ ky chiên. Dọn kèm bánh mì, nước tương “Phú Sĩ” và ớt cắt lát.",5,4,Dễ,https://monngonmoingay.com/wp-content/uploads/2015/08/thit-be-xao-lan.jpg,https://monngonmoingay.com/thit-be-xao-lan/
193,Bánh Canh Cua,"Thịt giò heo: 300g, Tôm sú tươi: 200g, Gạch cua: 50g, Nấm rơm: 100g, Bánh canh bột lọc: 600g","Thịt giò heo ướp với 1m hạt nêm Aji-ngon®, 1m hành tím băm và 1/2m tiêu, quấn chỉ cột chặt lại, luộc trong nồi nước dùng đến khi thịt chín mềm, vớt ra ngâm vào nước lọc cho nguội rồi cắt lát. Nấm rơm xào với hành tím phi vàng.  Hành lá, ngò rí rửa sạch, cắt nhỏ. Tôm luộc chín trong nước dùng, vớt ra ngâm nước, bóc bỏ vỏ. Cua chặt làm tư, xào sơ, nêm 1/3m hạt nêm Aji-ngon® rồi cho vào nồi nước dùng. Bánh canh rửa nước lạnh 2-3 lần, trụng sơ qua nước sôi có ít muối và ít bột ngọt AJI-NO-MOTO®. Nêm lại nước dùng với 1m muối, 1m hạt nêm Aji-ngon®, 1m bột ngọt AJI-NO-MOTO® và 1,5m đường phèn. Cho gạch cua và nấm rơm vào nồi nước dùng nấu chín rồi thêm bánh canh vào, khuấy ít nước bột năng vào cho nước hơi sánh lại. Thêm 1,5M dầu điều, đầu hành lá, ngò rí và hành phi, nêm thêm 1/2M nước mắm và 1/2m tiêu.","Khử mùi tôm khô bằng cách rửa sạch, rang sơ với hành tím., Bánh canh bột lọc dễ bị chua, nên rửa kỹ rồi trụng sơ qua nước sôi.","Múc bánh canh ra tô, xếp thịt giò heo, tôm, gạch cua và cua lên trên, rắc thêm tiêu, hành phi, hành lá và ngò rí.",30,4,Dễ,https://monngonmoingay.com/wp-content/uploads/2015/08/IMG-1316-banh-canh-cua.png,https://monngonmoingay.com/banh-canh-cua/
194,Bánh Mì Xíu Mại,"Thịt nạc dăm xay: 150g, Giò sống: 30g, Củ sắn: 150g, Trứng gà: 1 quả, Cà chua chín đỏ: 2 trái, Hành lá: 2 nhánh, Hành tây băm: 3M, Hành tím phi: 1M, Bột năng: 1M + 1m","Củ sắn gọt vỏ, cắt sợi, luộc chín rồi vớt ra để nguội, sau đó vắt ráo nước, cắt ngắn. Hành lá cắt nhỏ, đầu hành lá đập dập, băm nhỏ. Cà chua bỏ hạt, băm nhuyễn.","🧑‍🍳 Ướp hành tím phi vào nhân xíu mại giúp xíu mại thơm ngon và hấp dẫn hơn.; 🧑‍🍳 Lấy phần nước hấp xíu mại làm xốt giúp xốt ngọt, thơm hơn.; 🧑‍🍳 Thêm nước tương và dầu mè để tạo hương vị đặc trưng cho viên xíu mại.","Cho xíu mại ra từng phần nhỏ, trang trí với ít ngò. Dùng chung với bánh mì, dưa leo, ngò rí, ớt sừng, khi ăn chấm với nước tương “Phú Sĩ”., Món ăn ngon đi kèm: Bánh mì",25,4,Trung bình,https://monngonmoingay.com/wp-content/uploads/2025/01/10.-BANH-MI-XIU-MAI-1.png,https://monngonmoingay.com/banh-mi-xiu-mai-2/
195,Cơm Gạo Lứt Hạt Sen,"Hạt sen tươi: 100g, Đậu que: 150g, Khoai môn cau: 100g, Nấm hương khô ngâm nở: 50g, Hành boaro: 30g, Lá dứa (loại nhỏ): 5 nhánh","Gạo lứt vo sạch, ngâm 30 phút. Đậu hũ cắt hạt lựu, chiên và xốc với 1 ít Bột Canh. Hạt sen luộc vừa chín. Đậu que luộc chín, cắt nhỏ. Khoai môn cắt khối 1,5 cm. Nấm hương cắt đôi. Hành boaro cắt lát. Lá dứa cắt khúc. Xào rau củ: Phi thơm hành boaro, cho nấm hương, khoai môn, hạt sen vào xào, nêm 1M Nước tương “Phú Sĩ”, xóc đều rồi tắt lửa. Nấu cơm: Cho gạo lứt, lá dứa, rau củ xào vào nồi nấu cơm, nêm 1/2M Hạt nêm Aji-ngon® (Nấm hương & Hạt sen), 2M Nước tương “Phú Sĩ”, đảo đều. Đổ nước vào ngập gạo (khoảng 1,5 lóng tay), đậy nắp lại nấu cho đến khi nước cạn. Thêm sữa tươi, 1m dầu mè, đậu hũ và đậu que vào xới đều, nấu thêm 10 phút là được. Hấp: Xới cơm ra lá sen, dùng cọng lá dừa buộc lại, cho vào nồi hấp 5 phút.","Xào rau củ trước với Nước tương “Phú Sĩ” tạo hương vị thơm và đậm đà cho món ăn., Cho lá dứa vào khi nấu cơm để tăng hương thơm cho món ăn., Cho sữa tươi và dầu mè vào sau để cơm mềm, béo, thơm.","Cho gói cơm ra dĩa, dùng nóng cùng Nước tương “Phú Sĩ” và ớt cắt lát.",30,4,Dễ,https://monngonmoingay.com/wp-content/uploads/2020/04/com-gao-lut-hat-sen.webp,https://monngonmoingay.com/com-gao-lut-hat-sen/
196,CANH SÚNG CÁ DỨA VŨNG TÀU,"Thơm: 160g - 1 trái, Cà chua: 2 trái, Tỏi băm: 2M, Nước mắm: 16g - 2.5M, Bột ngọt: 6g -1.5m, Đường: 6g - 1M, Tương hột: 3M, Ớt hiểm xanh đỏ: 7 trái, Sả băm: 1M","Ướp cá với 1/2M nước mắm, 1/2m bột ngọt để 10′. Bông súng cắt khúc 10 cm, cà chua cắt múi cau, thơm cắt lát ướp chút đường, muối. Rau thơm cắt nhỏ, sả đập dập cắt khúc 5 cm. Đệm mùi cho cá: Phi 30g mỡ, tách tóp mỡ ra, chừa lại 1M mỡ nước, phi với 1M tỏi cho thơm. Tắt lửa. Múc ra xác tỏi phi ra, còn lại cho cá vào trộn để đệm mùi cho cá thơm. Xào xốt tương: Phi 1M tỏi còn lại với 1M mỡ nước cho thơm. Cho 1M sả băm, 3M tương hột, 20g đậu phộng rang, ớt băm, 1M nước mắm, 1m bột ngọt AJI-NO-MOTO®, 1/2 chén nước me, 0,5M đường, xào thành hỗn hợp sánh sệt. Cho 1.2L nước sôi vào, thêm sả cây đập dập. Nấu canh: Chờ nươc sôi cho cá vào cùng thơm, cà chua, nấu vừa chín. Tiếp tục dùng 2 tay vặn bẻ cọng bộng súng cho vào canh. Nêm thêm 1M nước mắm. Tắt lửa. Thả bông điên điển và ớt đập dập vô, cuối cùng là rau thơm và tóp mỡ, tỏi phi.","Chọn cá dứa tươi sống, khứa cá đều nhau, món ăn vừa ngon vừa đẹp, cá dứa chín đều., Vặn cọng bông súng cho vào canh giúp giữ độ giòn, Sử dụng bột ngọt Ajinomoto để vị canh thêm hài hòa, có vị umami, Thực đơn hỗ trợ hệ tiêu hóa, Giá trị dinh dưỡng: 1800kcal; G:P:L=55:18:27","Trạng thái: cá chín tới ngọt ngon., Màu sắc: Nước canh có màu nâu nhạt, xen lẫn cá và rau, cà hấp dẫn, Hương vị: Vị mặn ngọt chua cay cân đối, thơm mùi sả, đậu phộng, rau nêm, đậm đà vị tương và vị umami rất tự nhiên",10,4,Dễ,https://monngonmoingay.com/wp-content/uploads/2025/07/Canh-bong-sung-ca-dua-Vung-tau.png,https://monngonmoingay.com/canh-sung-ca-dua-vung-tau/
197,Súp Gyoza,"Cà rốt băm: 50g, Bắp hạt: 100g, Cải thìa: 70g, Trứng gà: 1 quả, Ngò rí: 1 nhánh, Bột ngọt: 1m, Hạt nêm: 1.5M, Nước mắm: 0.5M, Đường: 1M, Bột năng: 20g","Trứng gà đánh tan. Ngò rí cắt nhỏ. Cải thìa cắt sợi nhỏ. 20g bột năng pha loãng với 1/3 chén nước. Đun sôi nước dùng gà, cho Gyoza, bắp, cà rốt vào nấu chín, tiếp theo thêm cải thìa, nêm 1,5M hạt nêm Aji-ngon®, 1/2M đường, 1/2m bột ngọt AJI-NO-MOTO®, 1/2M nước mắm thêm nước bột năng tạo độ sánh, thêm trứng tạo sợi. Tắt lửa.","Sử dụng nước dùng gà để món súp có vị ngọt thanh, chất lượng; Gyoza có thể thích hợp áp chảo, hoặc nấu canh, súp đều rất ngon, Sử dụng Gyoza giúp tạo sự mới lạ cho cấu trúc của món súp; Sử dụng rễ ngò nấu nướng dùng để tạo mùi hương đặc trưng, Thực đơn hỗ trợ hệ tiêu hóa; 1800 kcal. G:P:L=55:18:27","Múc súp ra chén, khi ăn rắc thêm ngò và dầu mè, tiêu, dùng nóng.",20,4,Dễ,https://monngonmoingay.com/wp-content/uploads/2025/03/18.png,https://monngonmoingay.com/sup-gyoza/
198,Canh Cua Rau Đay,"Cua đồng xay: 200g, Rau đay: 200g, Mướp: 100g, Nấm rơm: 50g, Hành tím: 20g, Gạch cua: 1M","Cua xay sẵn hòa với nước và lọc lấy 1.5 lít nước cua. Rau đay cắt khúc 2cm. Mướp chẻ đôi cắt lát. Nấm rơm cắt đôi Đặt nồi lên bếp, cho dầu vào phi thơm hành tím, cho gạch cua vào đảo đều rồi đổ nước cua vào, đun sôi cho váng cua nổi lên. Vớt váng cua ra. Tiếp tục cho rau đay, mướp, nấm rơm vào nấu chín. Nêm 1 gói gia vị nêm sẵn Aji-Quick® Bún riêu cua vào khuấy đều, chờ canh sôi trở lại, tắt lửa, thêm váng cua lên trên.","🧑‍🍳 Lọc và rạn cua xay 2 lần để lấy được hết phần thịt cua.; 🧑‍🍳 Xào trước phần gạch cua để tạo mùi thơm và màu sắc đẹp cho món canh.; 🧑‍🍳 Gia vị nêm sẵn Aji-Quick® Bún riêu cua giúp món canh thơm ngon, dậy mùi cua và màu sắc đẹp hơn.","Múc canh ra tô, dùng nóng.",15,4,Dễ,https://monngonmoingay.com/wp-content/uploads/2025/01/19.-CANH-CUA-RAU-DAY.png,https://monngonmoingay.com/canh-cua-rau-day/
199,Canh Bí Đao Rong Biển,"Tôm thẻ: 200g, Bí đao: 400g, Rong biển wakame: 5g","Bí đao gọt vỏ, chẻ làm tư, cắt bớt ruột rồi cắt thành miếng dày khoảng 0.5cm. Tôm bóc vỏ, lau khô, đập dập, băm nhỏ, ướp với 1/2m Hạt nêm Aji-ngon® Giảm Muối và 1/2m tiêu và 1 ít hành tím đập dập, băm nhỏ, quết cho tôm có độ dai, để thấm 15 phút. Hành lá, ngò rí rửa sạch, cắt nhỏ. Rong biển ngâm nở, vớt ra để ráo. Đun sôi 1.2 lít nước, cho bí đao vào nấu trước, bí vừa chín cho tôm vo viên vào, đợi sôi lại, giảm nhỏ lửa, cho rong biển vào, nêm 1.5M Aji-ngon® Giảm Muối, nếm vị vừa ăn rồi tắt lửa, thêm hành lá, ngò rí.","Quết tôm trước khi vo viên để thịt tôm dai., Rong biển nên bỏ sau cùng để không bị nát., Thực đơn hỗ trợ tim và mạch máu, 1900 kcal. G:P:L=60:18:22, BỮA ĂN, NĂNG LƯỢNG, MÓN ĂN, THÀNH PHẦN NGUYÊN LIỆU, Sáng, 600, Phở bò, 1 khẩu phần, Cà phê – Sữa, 1 khẩu phần, Phụ 1, 150, Sầu riêng, 2 múi nhỏ, Trưa, 600, Cơm, 1.5 chén, Canh bí đao rong biển (70 kcal), Chả Cá Thu Chiên Lá Lốt, 1/2 khẩu phần, Lòng gà xào xốt tiêu, 1/2 khẩu phần, Tráng miệng: Mận, 1 trái, Tối, 550, Cháo Nấm – Gà Trộn É Tía, 1 khẩu phần, Tráng miệng: Chuối, 1 trái","Múc canh ra tô, rắc thêm ít tiêu xay để tăng hương vị.",30,4,Dễ,https://monngonmoingay.com/wp-content/uploads/2024/11/Thumbnail-template-1-1.png,https://monngonmoingay.com/canh-bi-dao-rong-bien-2/
200,Bắp Bò Nhúng Mắm Ruốc,"Bắp bò hoa: 300g, Mồng tơi: 300g, Nấm linh chi: 100g, Bún tươi: 600g, Mắm ruốc: 5g, Dầu ăn: 5g, Dầu màu điều: 5g, Đường cát: 8g, Tiêu đen xay: 2g","Bắp bò cắt thành từng lát mỏng rồi xếp ra đĩa Mướp gọt bỏ vỏ cắt miếng vừa ăn Mồng tơi nhặt lấy lá và rửa sạch Nấm linh chi cắt bỏ gốc và rửa sạch Phi thơm 1M hành tím băm cùng 1M dầu ăn rồi cho 1,5 lít nước lọc và 1m mắm ruốc vào nấu sôi và vớt bọt Cho 2m đường cát, 1/2m Bột ngọt AJI-NO-MOTO®, 4M Gia vị nêm sẵn Aji-Quick® Bún Bò Huế, 1M dầu màu điều vào nấu sôi tan gia vị Tắt bếp và cho hành lá, ớt sừng và tiêu xay vào",Nấu mắm ruốc từ lúc nước nguội sẽ làm mắm không bị nồng mùi,"Xếp bắp bò, rau và nước nhúng mắm ruốc ra bàn, dọn kèm bún",20,4,Dễ,https://monngonmoingay.com/wp-content/uploads/2024/11/Bap-bo-nhung-mam-ruoc.png,https://monngonmoingay.com/bap-bo-nhung-mam-ruoc-2/
201,Canh Sườn Bò Hàn Quốc,"Sườn bò: 500g, Củ cải trắng: 200g, Boa rô: 50g, Nấm linh chi trắng: 100g, Nấm linh chi nâu: 100g","Sườn bò cắt miếng vừa ăn, ướp 1m hành tím băm, 1M Gia vị nêm sẵn Aji-Quick® Lẩu Bò để thấm. Củ cải trắng cắt miếng vừa ăn. Tỏi tây cắt xéo, cọng và lá để riêng. Nấm các loại cắt khúc vừa ăn Đun 2 lít nước, cho sườn vào hầm mềm 20 phút, tiếp tục cho củ cải trắng và táo tàu  và Gia vị nêm sẵn Aji-Quick® Lẩu Bò còn lại vào nấu 10 phút, thêm boa rô, các loại nấm vào nấu 5 phút rồi tắt lửa.","Chọn sườn bò nhiều thịt, có xương dẹt và nhỏ là sườn bò non và ngon, Dùng Aji-Quick® Lẩu Bò để món canh thơm ngon, đậm vị và thuận tiện khi nấu.","Múc canh ra tô, dùng làm món khai vị",15,4,Dễ,https://monngonmoingay.com/wp-content/uploads/2024/10/Canh-suon-bo-Han-Quoc.png,https://monngonmoingay.com/canh-suon-bo-han-quoc/
202,Canh Lươn Bồn Bồn,"Lươn: 300g, Bồn bồn ngâm chua: 250g, Me vắt: 40g, Ớt sừng: 1 trái, Ớt hiểm: 2 trái, Tỏi phi: 2M, Đường: 3M, Hạt nêm Aji-ngon® HEO: 1m","Lươn làm sạch, cắt khúc 5cm, ướp 1m bột ngọt AJI-NO-MOTO® và 1m Hạt nêm Aji-ngon® HEO. Bồn bồn cắt đôi. Cà chua cắt múi cau. Đậu bắp cắt xéo. Rau om, ngò gai cắt nhỏ. Me vắt lấy 3/4 chén nước. Ớt sừng cắt lát. Ớt hiểm đập dập. Phi 2M tỏi băm, sau đó vớt tỏi cho vào lươn. Đun sôi 1,5 lít nước, thêm lươn, cà chua và bồn bồn, nêm 1m muối, 3M đường, cho nước me, đậu bắp vào, thêm 1,5M nước mắm, tắt bếp, cho rau om, ngò gai, và ớt vào.","💡 Ướp lươn trước để lươn thấm gia vị khi nấu canh sẽ ngon hơn., 💡 Bồn bồn ngâm chua mua về nên bỏ bớt phần già, rửa sạch, vắt kĩ để giảm bớt vị chua.","Dùng nóng với cơm., Món ăn ngon đi kèm: Mướp hương nhồi tôm hấp",5,4,Dễ,https://monngonmoingay.com/wp-content/uploads/2015/08/canh-luon-bon-bon.jpg,https://monngonmoingay.com/canh-luon-bon-bon/
203,Canh Cua Khổ Qua,"Cá thác lác: 150g, Cua đồng xay, gạch để riêng: 300g, Khổ qua: 2 trái","Cua xay hòa với 1.2 lít nước, lọc lấy nước cua. Khổ qua cắt khúc 2cm, chần sơ. Hành lá phần đầu băm nhuyễn, lá cắt nhỏ. Ngò gai cắt nhỏ. Phi thơm 1M hành tím băm, xào thơm gạch cua, trộn đều gạch cua với cá thác lát, nêm 1/2M nước mắm, 1/2 m bột ngọt AJI-NO-MOTO®, 1/2m ớt băm, 1/2m tiêu, 1/2m đầu hành băm và phần gạch cua đã xào vào, quết đều rồi nhồi vào khổ qua. Vớt phần khổ qua ra để ráo nước, sau đó nhồi phần nhân vào khổ qua. Đun sôi nước cua, vớt lấy váng để riêng, cho khổ qua vào nấu, nêm 1m bột ngọt AJI-NO-MOTO®, 1.5m muối, đến khi khổ qua chín cho váng cua vào , nêm thêm 1m nước mắm. Tắt bếp. Rắc thêm hành lá và ngò gai.","Phần gạch trong mai cua trộn với nhân cá giúp nhân thơm mùi vị cua., Khổ qua chần sơ để giảm vị đắng.","Múc canh ra tô, dùng nóng với cơm.",25,4,Dễ,https://monngonmoingay.com/wp-content/uploads/2015/08/canh-cua-kho-qua.jpg,https://monngonmoingay.com/canh-cua-kho-qua-2/
204,Sườn Nấu Đậu Ngự,"Sườn heo non: 500g, Đậu ngự tươi: 160g, Cà rốt bào vỏ: 100g, Tỏi băm: 1M, Hành tím băm: 1M, Dừa tươi: 1 quả, Bột mì: 1M","Sườn heo non: Chặt miếng 3cm, ngâm phai tiết (ngâm nước lạnh xả nhiều lần đến khi nước trong). Ướp sườn với: 1M hành tím băm, 1M tỏi băm, 1M Bột gia vị đa năng AJI-NO-MOTO® UP (hoặc Bột ngọt AJI-NO-MOTO), 1/2m muối, 1 gói (25g) gia vị ragout (ragu). Cà rốt cắt bông. Đun nóng dầu cho sườn vào xào săn cho bột mì vào đảo đều. Thêm 1 lít nước dừa + nước. Nêm 1m đường, 1/2m muối, nấu nhỏ lửa đến khi sườn gần mềm cho cà rốt vào nấu chín. Thêm đậu ngự vào, nêm lại vị cho vừa ăn.","Cho bột mì vô từ đầu để tạo độ sánh cho nước hầm và giữ được nước ngọt của thịt., Đậu ngự cho vào sau cùng để không bị nát., Nếu dùng đậu khô thì ngâm nước pha baking soda (1 Lít nước + 5g Baking soda) để đậu mềm bùi.","Dùng nóng với cơm hoặc bánh mì., Món ăn ngon đi kèm: Canh tôm rau cần nước",45,4,Dễ,https://monngonmoingay.com/wp-content/uploads/2022/03/suon-nau-dau-ngu-880.jpg,https://monngonmoingay.com/suon-nau-dau-ngu/
205,Canh Giò Heo Rau Củ,"Bắp Mỹ: 1 trái, Cà rốt: 30g, Bông cải xanh: 100g","Nước sôi cho giò heo vào chần đến khi nước sôi lên lại chừng 1 phút thì vớt ra. Ướp vào phần giò heo 1m Hạt nêm Aji-ngon. Trộn đều cho phần giò heo thấm gia vị. Bắp mỹ cắt khúc 2cm rồi cắt làm 4. Cà rốt tỉa hoa, cắt lát dày khoảng 5 li. Bông cải cắt miếng vừa ăn. Nấm đông cô tươi ngâm nở, rửa sạch, cắt làm đôi. Hành lá và ngò rí cắt khúc. Cho 1.2L nước vào nồi áp suất, đến khi sôi thì cho giò heo vào hầm khoảng 10 phút. Sau đó cho bắp và cà rốt vào nấu. Nêm vào nồi 1M Hạt nêm Aji-ngon, 1m bột ngọt AJI-NO-MOTO®. Cho tiếp phần nấm và bông cải xanh vào. Sau khi tất cả các nguyên liệu đã chín thì cho vào 1M nước mắm. Cho hành ngò vào và tắt lửa.","Chọn khoanh giò heo có nhiều thịt, có gân và lớp da không quá dày để phù hợp với món canh., Chần giò heo trước khi nấu để nước dùng trong và ngon.","Múc canh ra tô, thêm tiêu, hành ngò. Dùng nóng., Món ăn ngon đi kèm: Cà tím xào tôm thịt",5,4,Dễ,https://monngonmoingay.com/wp-content/uploads/2015/08/canh-gio-heo-rau-cu-880.jpg,https://monngonmoingay.com/canh-gio-heo-rau-cu/
